Class,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
1,21.781477,6.445183,-9.164294,-3.027235,6.597656,1.076844,-0.918018,2.061569,4.291494,-0.600364,-14.081565,-8.738638,0.066707,-5.79717
1,42.759292,7.283787,-0.111179,-2.296632,3.395712,-2.004391,-2.620639,-2.900173,0.181062,-1.998038,-14.354746,-10.479378,-8.084273,-8.770404
1,47.67021,-0.00953,9.761482,-1.947214,0.066707,-3.471949,-4.234317,-7.245669,-4.602794,-6.280003,-3.986547,-4.577382,-13.497083,-7.652265
1,26.152385,-6.254591,11.178215,-2.760406,-2.131453,-3.529127,-5.111039,-7.595087,-5.784464,-6.807307,7.512497,2.169571,-6.972487,-0.066707
1,-9.526418,-5.765405,4.278788,-2.201336,-4.806092,-3.230533,-4.856917,-3.726072,-2.264867,-0.651189,12.950719,4.132668,7.277434,8.38922
1,-35.777276,-2.804877,-2.639698,0.879899,-6.381652,-1.832859,-2.760406,1.388144,2.302985,5.765405,12.722009,3.903957,15.256881,9.983839
1,-40.548426,-1.41991,-4.361378,3.319476,-3.402065,0.670248,0.416126,4.355025,3.687953,6.629421,8.478163,5.206335,11.692813,5.276219
1,-30.923535,0.136591,-3.217827,2.372869,1.521559,1.318261,1.559677,3.757837,1.521559,5.409633,1.928155,6.280003,5.79717,2.538049
1,-19.252958,2.773112,-2.131453,0.63213,2.004391,-1.591442,-0.568599,0.46695,-1.629561,6.280003,-2.538049,4.964919,5.053862,5.530342
1,-8.065214,3.732425,0.060354,1.966273,-1.10861,-4.374084,-1.978979,-3.046294,-3.770543,4.710796,-3.3703,3.421125,4.062784,7.747561
1,6.578597,2.290279,3.471949,4.247023,-0.562246,-2.226749,1.496146,-3.649835,-3.903957,-3.268651,-6.10847,2.7477,-3.414771,2.302985
1,21.228761,0.797309,3.662541,1.762975,4.151727,3.776896,7.163079,0.123885,-0.886252,-9.672539,-13.071428,-0.517775,-11.038447,-7.480732
1,24.958009,-0.250946,-1.8138,-5.161864,5.098333,7.696736,8.147804,5.466811,4.628207,-4.755268,-15.142526,-7.506144,-8.992761,-12.366238
1,15.561828,-1.921802,-7.817444,-9.113469,-0.473303,5.987762,2.531696,7.188491,8.22404,6.095764,-4.6155,-12.512358,-0.15565,-8.980055
1,5.060215,-2.868408,-7.900034,-5.949644,-5.371515,1.083197,-4.062784,3.942076,5.917878,8.910171,10.206196,-10.66997,3.954782,-2.252161
1,2.35381,-1.807446,-2.842996,-0.263652,-4.463027,-2.093334,-5.479517,0.130238,-0.085766,1.807446,15.193351,-4.621854,0.079413,2.086981
1,0.867193,-1.032373,2.112394,2.118747,-1.134022,-1.438969,-1.642267,-0.581305,-3.853133,-4.227964,9.34218,1.076844,-4.361378,2.7477
1,-6.623068,-1.750269,5.390574,1.998038,1.299201,0.38436,2.220396,-0.721073,-3.935723,-4.132668,2.055216,6.229179,-4.043725,1.623208
1,-12.016819,-0.23824,8.30663,3.173355,4.316906,-0.727426,1.502499,-4.081843,-4.132668,-4.164433,-2.182277,10.7335,-1.515206,1.032373
1,-5.892466,4.920447,9.132528,5.473164,7.067783,-4.532911,-2.671463,-8.262159,-5.708227,-7.487085,-4.463027,10.612792,-0.168356,1.972626
1,1.978979,7.639559,4.856917,6.013174,4.882329,-5.727287,-4.3042,-7.512497,-4.723503,-7.671324,-3.383006,4.456674,0.543187,2.944645
1,-3.611716,3.236886,-2.112394,4.126315,-1.629561,-1.222965,-0.060354,-1.724857,0.606718,-0.663895,1.33732,-1.801093,1.864624,1.667679
1,-14.570751,-3.59901,-5.803523,0.746485,-5.682815,4.3042,5.123746,3.313122,5.619284,7.474379,3.548186,-2.874761,3.3703,-0.968842
1,-8.211334,-6.680246,-5.00939,-3.961135,-5.244454,4.367731,3.808661,4.355025,5.847995,9.609008,0.079413,-1.947214,4.513851,-1.515206
1,15.428414,-6.591303,-3.751484,-8.268512,-4.837858,0.047648,-3.065353,3.548186,3.243239,6.19106,-2.385575,-4.278788,4.590088,0.136591
1,29.347976,-4.475733,-3.624423,-7.639559,-4.577382,-2.27122,-6.604009,2.7477,1.769328,1.375438,-0.32083,-7.633205,2.067922,-0.162003
1,17.72187,2.474518,-2.061569,-1.070491,0.568599,-0.816369,-2.430047,0.975195,1.051432,-2.480871,-2.175924,-6.114823,-2.283926,-3.351241
1,-4.119962,11.152803,1.261083,4.640913,8.332042,0.524128,3.611716,-1.222965,-1.045079,-3.675247,-11.451397,0.028589,-3.92937,-4.113608
1,-15.44112,10.168078,2.766759,3.052647,8.973702,0.219181,4.723503,-0.975195,-3.14159,-1.197552,-14.100624,5.098333,-0.829075,0.682954
1,-15.072643,-2.150512,1.178493,-2.245808,1.33732,0.708367,1.890036,1.426263,-2.798524,1.928155,0.212828,5.860701,2.04251,5.689168
1,-11.146449,-10.072782,-0.314477,-2.957351,-3.884898,1.858271,-0.390713,1.839212,-1.362732,1.458028,16.730792,3.465596,-0.104826,4.895035
1,-5.263513,-3.414771,0.219181,1.25473,-1.680385,0.517775,-1.350026,-0.721073,-1.330967,-1.076844,15.587241,-0.022236,-3.592657,0.873546
1,1.610502,5.130099,0.930724,3.45289,-0.047648,-2.493577,-2.156865,-1.998038,-1.508853,-0.790956,2.550755,-2.290279,-2.086981,-0.308124
1,3.3703,0.956136,1.045079,1.73121,-4.164433,-2.557108,-1.73121,0.060354,0.231887,1.222965,-2.35381,-0.810016,2.233102,0.771897
1,-0.162003,-7.677677,2.646051,1.356379,-6.623068,0.492362,0.822722,1.572383,1.79474,-0.733779,1.978979,3.45289,1.718504,-0.63213
1,-0.219181,-4.6155,5.206335,3.770543,-1.10861,1.807446,3.020882,-0.295417,0.276358,-5.771758,0.530481,5.09198,-3.726072,-3.973841
1,4.875976,5.886113,4.005606,3.154296,6.146589,0.390713,2.366516,-2.245808,-1.737563,-5.924231,-7.626852,1.095903,-5.778111,-4.609147
1,5.65105,7.487085,-2.410988,-2.715935,6.97884,0.555893,0.276358,-0.987901,0.409773,0.924371,-8.07792,-4.55197,-0.937077,-2.595226
1,0.308124,-0.111179,-8.07792,-7.004252,3.294063,3.135237,-0.606718,0.835428,4.971272,6.769189,1.114963,-6.578597,4.043725,-2.086981
1,0.276358,-3.548186,-7.188491,-4.418555,0.460597,3.491008,-0.130238,-0.263652,5.574813,5.625638,5.282572,-5.117392,2.938292,-2.97641
1,8.960996,-0.765544,-2.118747,0.428832,-1.972626,0.244593,0.46695,-2.194983,1.280142,1.330967,-0.663895,-3.027235,-0.937077,-1.038726
1,13.611438,-1.235671,0.708367,1.311908,-5.180923,-2.27122,0.346242,-1.521559,-2.252161,-0.86084,-4.532911,-0.721073,-1.08955,3.6816
1,7.512497,-4.672678,0.282711,0.142944,-5.352456,-2.544402,-1.591442,-0.098472,-2.302985,-2.264867,0.104826,2.245808,2.207689,6.337181
1,0.625777,-1.578736,1.197552,1.508853,-0.733779,-4.056431,-5.263513,-1.25473,-2.58252,-5.02845,3.745131,4.285141,3.770543,5.365162
1,-1.985332,6.299062,5.327044,3.395712,2.97641,-6.591303,-6.788248,-2.531696,-5.104686,-5.644697,-0.092119,4.488439,2.118747,4.132668
1,-10.663617,7.036018,8.192275,1.546971,1.413557,-4.672678,-2.334751,0.765544,-5.708227,-0.689307,-3.916663,4.647266,0.594011,3.783249
1,-26.450979,0.365301,5.161864,-1.458028,-1.070491,2.061569,4.850564,6.534126,-1.489793,5.784464,-1.661326,5.053862,0.810016,1.502499
1,-28.566549,-1.534265,-1.724857,-0.346242,0.797309,6.12753,7.296493,7.53791,3.236886,6.807307,0.702013,2.7477,-0.00953,-3.065353
1,-5.460458,3.325829,-5.663756,2.715935,4.355025,3.954782,3.954782,2.239455,3.376653,1.750269,-2.118747,-2.538049,-3.751484,-6.12753
1,20.917461,3.122531,-3.414771,1.356379,3.967488,1.375438,1.08955,-2.804877,1.006961,-3.586304,-4.399496,-5.657403,-7.067783,-5.905172
1,23.604807,-5.606578,0.555893,-3.491008,-0.219181,2.874761,1.693091,-2.66511,1.464381,-4.100902,-0.130238,-3.757837,-5.409633,-4.806092
1,7.760267,-10.689029,-0.206475,-4.755268,-3.656188,4.424909,1.801093,-0.289064,4.647266,0.314477,6.267297,-1.597795,0.200121,-4.221611
1,-2.569814,-4.812445,-5.517635,-1.407204,-3.605363,2.214043,-0.752838,-0.435185,5.79717,5.587519,7.84921,-3.84678,3.999253,-2.493577
1,-1.381791,2.89382,-8.509928,0.047648,-0.689307,-0.365301,-2.379222,-2.334751,3.122531,6.597656,5.625638,-6.826366,3.325829,0.867193
1,-0.892605,2.66511,-4.63456,-2.468165,2.055216,-0.301771,-1.48344,-2.112394,-0.492362,1.820153,4.329613,-4.132668,1.8138,3.840427
1,-4.361378,-1.801093,2.81123,-2.709581,0.810016,-1.261083,-1.890036,0.352595,-2.912879,-4.266082,3.675247,3.211473,2.836643,5.511282
1,-2.963704,-2.144159,7.906387,2.81123,-4.050078,-5.822582,-4.850564,1.267436,-4.933154,-6.146589,0.346242,8.53534,3.656188,6.381652
1,4.3042,1.998038,9.177,8.16051,-5.816229,-8.986408,-5.600225,-1.261083,-6.839073,-4.418555,-5.225395,8.738638,0.314477,5.460458
1,8.185922,5.695521,8.22404,6.972487,-0.15565,-6.184707,-1.972626,-4.532911,-6.762836,-3.751484,-8.992761,5.873407,-4.526558,1.928155
1,5.530342,6.457889,4.920447,1.604148,6.464242,-1.051432,1.41991,-4.755268,-3.757837,-4.526558,-8.47181,1.883683,-4.539264,-1.184846
1,1.724857,4.348672,-1.095903,-1.756622,5.276219,1.413557,1.820153,-1.318261,0.428832,-2.614286,-5.136452,-2.442753,0.174709,-0.822722
1,-1.464381,0.136591,-6.241885,-2.074275,-0.63213,3.033588,3.109824,3.262298,3.6816,2.163218,-2.398281,-4.907741,2.531696,-0.212828
1,-6.222825,-3.491008,-6.10847,-2.480871,-1.184846,6.839073,7.201197,6.267297,5.517635,4.723503,-1.978979,-3.853133,-0.841781,-4.38679
1,-9.246884,-3.776896,-2.366516,-3.903957,3.637129,9.25959,8.516281,6.629421,5.987762,3.649835,-2.18863,-1.610502,-4.405849,-10.174431
1,-5.187276,-1.991685,-0.898958,-4.456674,4.139021,5.581166,3.027235,4.564676,4.685384,3.789602,-0.587658,-1.438969,-2.233102,-8.992761
1,2.093334,-1.362732,-2.970057,-3.249592,-1.8138,-1.25473,-4.018313,0.949783,1.807446,6.794601,2.194983,-2.264867,3.255945,-0.174709
1,3.275004,-1.591442,-3.789602,-1.02602,-5.17457,-4.475733,-5.720933,-2.595226,-1.191199,6.883544,4.418555,-1.057785,5.130099,6.915309
1,-2.607932,-0.555893,-1.000607,1.477087,-1.654973,-2.842996,-3.135237,-4.094549,-2.81123,0.676601,7.772973,1.222965,1.41991,6.140236
1,-7.607793,0.422479,1.451675,3.649835,1.572383,-0.428832,-1.362732,-2.900173,-2.703228,-5.905172,13.998975,1.210259,-3.319476,1.934508
1,-6.152942,-1.216612,0.530481,4.602794,-1.045079,0.168356,-1.222965,-0.638483,-1.546971,-6.464242,17.131035,-0.371654,-4.38679,0.606718
1,0.562246,-3.421125,-0.358948,4.062784,-4.875976,-0.771897,-0.71472,0.587658,-0.530481,-3.624423,8.236747,0.46695,-1.375438,1.762975
1,8.490869,-2.086981,2.58252,2.182277,-4.443968,-2.722288,-0.435185,0.428832,-0.498715,-2.823937,-9.539124,3.560892,3.186061,2.112394
1,12.709303,2.239455,6.324474,-1.25473,-1.477087,-4.532911,-1.832859,-0.085766,-0.867193,-2.595226,-20.409216,3.643482,6.661187,1.477087
1,9.494653,5.574813,5.231748,-5.250807,0.905312,-3.973841,-3.230533,-0.644836,-0.187415,0.994254,-15.784186,-1.286495,7.347318,0.810016
1,1.864624,6.41977,0.117532,-6.095764,3.446537,-0.873546,-2.017098,-1.724857,1.261083,4.837858,-5.358809,-5.657403,4.463027,-0.676601
1,-2.379222,5.250807,-2.677816,-1.445322,6.10847,1.915449,1.445322,-2.906526,1.064138,2.792171,-1.438969,-3.491008,-1.477087,-2.754053
1,-1.8138,1.235671,-0.771897,4.539264,5.841642,2.950998,4.901388,-2.773112,-1.546971,-3.179708,-1.750269,3.281357,-7.91274,-3.001822
1,-2.849349,-5.066568,1.546971,5.206335,2.360163,3.865839,6.616715,-0.949783,-3.344888,-5.041156,2.423694,7.258375,-10.7335,-1.286495
1,-6.654834,-8.643343,0.746485,0.651189,-0.587658,4.837858,5.314337,1.261083,-1.40085,-0.937077,9.01182,4.831505,-7.639559,-0.784603
1,-5.759052,-5.549401,-1.057785,-2.334751,-1.680385,3.211473,1.178493,2.601579,2.004391,3.001822,8.725932,-0.486009,-1.56603,-2.296632
1,1.038726,0.810016,-1.178493,-0.270005,-3.008175,-0.918018,-2.449106,3.014529,2.315692,3.001822,1.756622,-3.541833,1.699444,-2.264867
1,3.440184,4.07549,-1.369085,2.7477,-3.859486,-3.097118,-2.385575,2.849349,-0.244593,1.667679,-1.966273,-3.275004,0.63213,0.790956
1,-2.646051,3.059,-3.884898,2.252161,-1.318261,-1.318261,-0.657542,2.366516,-0.968842,0.956136,1.184846,-2.086981,0.00953,3.046294
1,-5.71458,1.000607,-6.051293,-0.77825,2.347457,0.69566,-1.381791,2.067922,1.864624,-0.651189,3.294063,-1.896389,3.586304,1.616855
1,2.538049,-0.212828,-3.865839,-3.414771,1.546971,-0.098472,-3.408418,2.18863,4.316906,-2.423694,-1.79474,-2.601579,7.900034,-0.657542
1,11.711872,-0.562246,1.10861,-4.787033,-2.703228,-1.464381,-2.27122,1.623208,2.957351,-0.69566,-8.827581,-3.071706,7.277434,-0.301771
1,8.70052,0.022236,3.643482,-4.310553,-3.630776,-0.898958,1.146728,-0.69566,-0.23824,3.567245,-8.814875,-2.112394,2.385575,1.242024
1,-2.207689,0.422479,2.595226,-1.038726,-0.270005,-0.041295,1.426263,-3.389359,-1.515206,4.081843,-0.829075,0.759191,-0.981548,0.994254
1,-8.579812,-1.362732,1.585089,3.039941,1.299201,-0.721073,-1.896389,-3.935723,-0.69566,-0.587658,8.046155,4.145374,-0.250946,-0.085766
1,-9.01182,-3.541833,2.277573,3.821368,-0.702013,-1.629561,-3.656188,-2.842996,-0.460597,-3.433831,11.419631,5.276219,1.585089,0.911665
1,-9.062645,-1.305554,2.741347,1.280142,-1.159434,-1.883683,-2.347457,-3.440184,-2.150512,0.117532,8.776757,3.243239,1.521559,3.675247
1,-7.112254,4.602794,2.684169,-0.136591,1.56603,-2.709581,-1.426263,-6.083058,-4.46938,4.475733,3.351241,0.765544,-0.428832,4.933154
1,0.721073,6.394358,4.113608,1.203905,2.722288,-3.008175,-0.708367,-5.987762,-5.231748,2.391928,-2.086981,0.721073,-3.732425,2.493577
1,9.145235,0.77825,5.428693,2.080628,1.02602,0.803663,3.923017,0.231887,-3.135237,-4.431262,-6.762836,2.029804,-8.204981,-2.912879
1,11.229039,-4.837858,1.674032,1.267436,1.318261,7.245669,10.352317,8.351102,1.076844,-9.037232,-10.326904,1.432616,-11.406925,-8.344749
1,10.50479,-3.497361,-6.445183,1.654973,4.259729,8.846641,10.091841,10.803384,4.55197,-8.770404,-11.343394,-1.356379,-9.412063,-9.888543
1,12.08035,0.682954,-10.530202,3.179708,3.516421,2.970057,1.743916,6.051293,4.837858,-5.307984,-8.122391,-3.389359,-2.023451,-5.689168
1,9.88219,0.193768,-5.924231,1.051432,-2.58252,-3.046294,-5.149158,-0.149297,2.696875,0.333536,-1.184846,-3.090765,5.689168,1.273789
1,-2.093334,-3.306769,0.886252,-5.142805,-6.337181,-2.754053,-4.424909,-2.588873,0.879899,6.642128,5.955997,-2.010745,8.751345,5.536695
1,-13.840148,-2.550755,1.610502,-8.103332,-2.804877,-0.047648,-1.95992,-1.832859,0.346242,9.285002,9.170647,-1.705797,7.264728,5.161864
1,-12.010466,2.874761,-2.118747,-3.630776,2.118747,-1.515206,-4.329613,-1.083197,-0.092119,6.368946,7.277434,-1.73121,4.825152,3.052647
1,-2.391928,6.121176,-3.008175,2.150512,1.426263,-5.17457,-7.703089,-1.381791,-0.670248,2.836643,3.376653,-1.413557,3.865839,1.95992
1,-1.508853,3.643482,0.149297,2.315692,-2.512637,-4.609147,-5.415986,-1.705797,-0.212828,3.414771,1.724857,-0.848134,3.980194,1.597795
1,-9.869484,-0.810016,2.264867,-0.638483,-3.484655,-0.130238,0.517775,-1.292848,0.962489,4.691737,2.773112,0.225534,3.586304,1.203905
1,-12.550476,-2.557108,1.546971,-0.663895,-1.045079,2.449106,3.61807,-0.149297,0.759191,1.02602,2.58252,2.061569,1.73121,1.191199
1,-4.539264,-1.140375,1.839212,1.381791,1.33732,1.680385,3.478302,1.146728,-1.305554,-5.231748,-1.41991,3.376653,-1.629561,1.02602
1,3.751484,0.892605,5.358809,1.051432,2.576167,1.369085,4.297847,1.178493,-3.186061,-7.423554,-6.019527,2.855702,-5.778111,-0.930724
1,6.470595,0.905312,8.878406,-0.409773,2.868408,2.633345,6.152942,-0.873546,-3.325829,-5.708227,-6.451536,1.832859,-8.973702,-3.980194
1,9.24053,-1.705797,8.16051,1.394497,0.911665,2.322045,5.161864,-3.046294,-2.194983,-5.581166,-3.300416,2.277573,-8.808522,-4.844211
1,13.55426,-4.15808,2.728641,4.939507,-2.633345,-0.447891,0.663895,-2.233102,-0.498715,-6.851779,-0.911665,2.81123,-4.437615,-2.525343
1,12.156587,-2.931939,-4.463027,4.418555,-3.243239,-2.391928,-3.6816,0.987901,1.464381,-3.694306,-0.339889,0.555893,1.191199,-0.00953
1,4.374084,1.08955,-9.602655,-0.505069,1.02602,-1.693091,-5.33975,2.309338,2.525343,4.018313,0.987901,-3.332182,3.630776,0.498715
1,-0.092119,2.995469,-10.307845,-3.9929,5.104686,-0.587658,-5.053862,-0.022236,1.546971,8.789463,3.071706,-4.418555,2.296632,0.676601
1,2.004391,0.987901,-7.105901,-2.950998,3.751484,-1.019667,-4.050078,-2.201336,-0.244593,6.58495,2.855702,-1.79474,1.051432,2.1251
1,1.686738,-0.949783,-2.391928,-0.346242,-0.835428,-1.667679,-2.35381,-0.625777,-0.619424,2.010745,0.473303,0.682954,2.017098,2.919233
1,-5.504929,0.276358,1.985332,0.587658,-2.989116,-0.790956,0.047648,2.620639,0.187415,0.136591,-0.447891,0.486009,2.379222,1.02602
1,-11.406925,2.322045,4.653619,-0.047648,-1.743916,1.051432,2.563461,3.357594,0.390713,0.250946,0.46695,-0.77825,0.339889,-1.41991
1,-10.441259,2.379222,3.573598,-1.40085,-0.079413,2.379222,4.278788,1.775681,0.358948,0.15565,-0.308124,-1.642267,-0.174709,-0.86084
1,-8.827581,1.8138,-1.114963,-3.071706,0.797309,2.773112,4.266082,1.08955,1.686738,0.162003,-2.646051,-2.766759,3.865839,1.972626
1,-10.790678,2.036157,-3.757837,-3.192414,1.242024,2.35381,2.601579,1.546971,3.160649,0.270005,-1.947214,-3.249592,7.150373,2.58252
1,-8.897465,0.594011,1.153081,0.200121,-0.022236,1.197552,1.134022,0.536834,1.87733,-1.076844,2.067922,-0.327183,2.569814,-1.006961
1,2.093334,-3.707012,9.57089,4.856917,-3.497361,-0.206475,1.369085,-2.175924,-1.642267,-3.28771,3.3703,4.958566,-6.686599,-5.022096
1,13.458964,-6.216472,11.095625,5.612931,-5.327044,-1.25473,1.718504,-3.808661,-3.834074,-3.707012,-0.409773,6.908956,-9.971133,-4.253376
1,15.155232,-2.874761,3.319476,1.25473,-1.915449,-2.1251,-0.581305,-3.236886,-3.548186,-2.455459,-3.433831,2.995469,-4.050078,1.502499
1,10.581027,2.283926,-4.723503,-3.414771,3.427478,-3.154296,-4.869623,-2.118747,-2.696875,-1.724857,-1.292848,-1.851918,3.001822,6.559538
1,7.919093,2.328398,-6.172001,-3.91031,4.119962,-3.516421,-7.309199,-1.10861,-1.56603,-0.244593,2.093334,-2.328398,4.266082,5.441399
1,5.657403,-2.093334,-4.761621,-1.311908,0.066707,-2.10604,-5.968703,1.045079,1.432616,4.602794,1.985332,0.00953,2.214043,-0.771897
1,-1.546971,-3.999253,-5.276219,0.702013,-2.182277,0.555893,-2.576167,3.713365,4.875976,8.967349,0.397066,0.69566,1.40085,-5.73364
1,-9.602655,-0.492362,-4.602794,1.318261,0.892605,2.607932,0.962489,3.745131,4.494792,5.295278,0.657542,-0.301771,0.460597,-5.447752
1,-10.104547,4.32326,0.854487,2.379222,5.327044,2.919233,4.291494,0.193768,-0.333536,-5.02845,0.784603,0.034942,-3.491008,-2.150512
1,-4.3042,6.311768,6.292709,4.088196,5.847995,1.769328,6.254591,-3.611716,-4.812445,-10.7335,-1.48344,1.477087,-7.53791,0.447891
1,-0.40342,5.282572,5.269866,4.069137,1.8138,-0.168356,4.729856,-4.316906,-4.94586,-6.013174,-2.677816,0.86084,-5.924231,2.417341
1,-0.104826,2.067922,-0.054001,1.095903,-3.980194,-1.985332,0.32083,-2.264867,-1.788387,1.680385,0.536834,-2.201336,1.515206,5.161864
1,1.299201,-2.410988,-3.084412,-2.677816,-8.033448,-2.334751,-2.925586,0.428832,1.642267,3.700659,4.037372,-4.443968,8.332042,6.470595
1,3.656188,-5.053862,-2.823937,-4.463027,-6.928015,-0.492362,-2.347457,2.81123,3.840427,1.991685,1.978979,-3.802308,8.656049,2.982763
1,1.839212,-3.173355,-2.379222,-4.310553,-0.301771,2.296632,0.276358,4.501145,4.183492,2.404634,-3.471949,-1.597795,3.167002,-3.427478
1,-3.383006,0.225534,-1.515206,-3.815014,6.172001,3.783249,1.870977,4.545617,2.506283,3.719719,-5.327044,0.524128,-2.417341,-6.902603
1,-4.837858,-0.333536,1.826506,-2.804877,5.689168,3.097118,1.985332,2.798524,0.346242,1.40085,-2.557108,2.538049,-3.789602,-5.352456
1,-0.746485,-3.84678,5.371515,-0.225534,-0.562246,1.242024,1.782034,0.784603,-0.428832,-2.677816,-0.555893,4.050078,-1.928155,-2.252161
1,2.023451,-3.745131,4.895035,2.372869,-4.437615,-0.555893,1.350026,-0.460597,-0.486009,-2.658757,-1.578736,3.567245,-0.231887,-0.047648
1,-0.752838,1.146728,0.981548,2.169571,-2.233102,-1.966273,-0.15565,-1.851918,-1.64862,1.33732,-1.515206,1.127669,0.581305,2.779465
1,-3.668894,4.272435,-2.080628,0.390713,1.083197,-3.116178,-2.709581,-4.170786,-3.186061,3.217827,2.671463,-0.670248,1.737563,6.229179
1,-0.511422,2.252161,-2.322045,1.597795,0.937077,-3.84678,-5.066568,-5.854348,-2.938292,0.054001,7.817444,-0.047648,1.883683,6.04494
1,5.644697,-0.041295,-0.784603,5.898819,-0.276358,-3.465596,-5.390574,-4.710796,-1.197552,-4.602794,8.94829,1.216612,-1.515206,0.282711
1,6.578597,0.981548,1.292848,7.074136,0.625777,-1.153081,-2.309338,-1.10861,0.015883,-6.280003,5.422339,0.555893,-6.019527,-5.676462
1,1.045079,1.496146,2.112394,1.693091,1.610502,2.455459,2.97641,2.163218,0.651189,-3.903957,0.231887,-1.553324,-5.530342,-5.447752
1,-2.779465,-0.937077,-0.581305,-4.793386,0.301771,4.272435,5.708227,2.89382,1.654973,1.070491,-4.196198,-2.81123,0.428832,-0.225534
1,1.724857,-1.210259,-5.187276,-5.65105,-0.898958,1.369085,1.851918,1.540618,1.769328,5.809876,-7.06143,-2.741347,5.079274,3.59901
1,9.666186,3.624423,-5.670109,-2.194983,0.46695,-4.32326,-5.708227,0.168356,-0.422479,6.756483,-7.53791,-2.220396,4.272435,3.116178
1,9.526418,6.578597,0.352595,-0.079413,1.934508,-6.464242,-8.382867,0.066707,-2.595226,2.779465,-4.983978,-0.657542,1.356379,0.568599
1,-1.87733,1.496146,6.572244,-0.276358,0.949783,-1.546971,-1.775681,0.841781,-1.426263,-2.360163,-0.94343,2.480871,-0.263652,-1.858271
1,-14.189567,-5.676462,5.638344,-0.003177,-0.38436,6.089411,8.166863,1.680385,2.055216,-3.802308,1.591442,4.310553,-1.762975,-3.719719
1,-16.247959,-6.292709,-1.095903,0.454244,-0.085766,9.291355,12.061291,2.557108,4.018313,-1.527912,1.724857,1.56603,-2.919233,-3.497361
1,-9.602655,-3.039941,-5.87976,-1.076844,-0.651189,6.470595,8.027095,3.255945,3.383006,0.339889,1.654973,-2.912879,-0.270005,0.308124
1,-3.395712,-3.402065,-4.24067,-2.83029,-3.433831,1.820153,2.004391,2.328398,1.610502,-0.244593,2.842996,-2.633345,4.609147,4.964919
1,0.098472,-5.066568,1.324614,-1.33732,-4.342319,-1.432616,-1.477087,-0.994254,-0.886252,-1.197552,3.421125,2.328398,4.253376,5.301631
1,5.759052,-0.594011,5.40328,1.991685,-0.721073,-3.719719,-3.605363,-4.32326,-3.707012,-0.752838,1.438969,4.15808,-2.252161,0.930724
1,12.734715,7.271081,4.418555,2.970057,2.944645,-5.396927,-6.013174,-4.253376,-4.170786,-0.092119,-1.40085,-0.625777,-5.625638,-2.766759
1,12.753774,8.567106,-0.702013,1.629561,2.264867,-4.939507,-6.807307,-1.311908,-1.013314,0.028589,-1.953567,-5.09198,-1.102256,-2.322045
1,4.139021,2.4364,-4.793386,0.879899,0.206475,-2.322045,-4.621854,0.378007,2.017098,1.540618,-0.092119,-2.741347,3.446537,-0.479656
1,-3.275004,-2.18863,-3.306769,0.524128,0.784603,-0.301771,-2.1251,-0.898958,1.134022,4.882329,1.915449,2.417341,1.121316,-0.670248
1,-2.677816,-1.477087,2.169571,-0.848134,1.534265,-0.530481,-1.705797,-2.093334,-1.585089,5.447752,2.874761,3.332182,-2.836643,-1.597795
1,-0.257299,-0.117532,5.739993,-0.708367,-0.638483,-1.083197,-1.140375,-0.574952,-1.998038,-0.86084,2.658757,1.318261,-1.756622,-0.587658
1,-3.567245,-0.460597,4.412202,2.938292,-2.169571,0.193768,2.093334,1.864624,-0.454244,-9.329473,0.676601,1.686738,0.949783,1.17214
1,-8.236747,0.174709,0.358948,5.117392,0.657542,2.315692,5.187276,2.334751,0.517775,-9.869484,-2.410988,2.925586,0.162003,0.759191
1,-5.48587,1.667679,-3.376653,0.740132,3.59901,2.950998,3.9929,1.076844,1.324614,-0.435185,-3.827721,-0.111179,-0.879899,-1.235671
1,3.059,1.248377,-5.199982,-5.199982,1.305554,1.712151,0.390713,-0.117532,2.715935,8.53534,-2.912879,-5.48587,1.458028,-1.515206
1,8.052508,0.536834,-3.821368,-4.405849,-2.766759,0.15565,-0.117532,-0.740132,2.112394,7.321905,-2.912879,-6.476948,2.474518,0.587658
1,6.172001,2.029804,0.162003,0.441538,-2.366516,-0.231887,2.709581,-0.511422,-1.381791,-0.397066,-4.679031,-2.766759,-1.458028,2.283926
1,2.182277,1.394497,2.49993,0.00953,0.555893,0.898958,3.675247,1.33732,-3.020882,-3.9929,-3.433831,0.111179,-4.011959,1.807446
1,-0.644836,-5.466811,0.390713,-4.895035,0.066707,2.27122,0.77825,3.408418,0.123885,-1.222965,2.798524,1.184846,0.358948,0.854487
1,-3.275004,-11.165509,-2.1251,-4.3042,-2.633345,1.56603,-2.175924,2.131453,2.792171,0.848134,7.112254,4.07549,5.56846,1.597795
1,-5.206335,-6.083058,0.054001,2.950998,-1.902742,-1.629561,-2.455459,-2.614286,-0.060354,-1.248377,3.802308,7.366377,3.986547,3.033588
1,-3.935723,4.393143,3.891251,6.521419,1.712151,-3.878545,-1.8138,-5.33975,-3.770543,-2.671463,-1.178493,5.187276,-1.10861,1.998038
1,-0.708367,6.743777,2.531696,2.156865,2.957351,-1.654973,-1.438969,-2.144159,-1.559677,0.041295,0.409773,-1.782034,-3.109824,-2.449106
